12.16521, 54.06989, "ID:0199"
12.16232, 54.09161, "HANSA-FLEX-117"
12.11825, 54.09307, "ID:0230"
12.07706, 54.1222, "Vestas Lager"
12.04782, 54.17476, "V3879"
12.04786, 54.17454, "V3880"
14.37371, 53.33563, "V20334"
11.97871, 54.1162, "V76665"
11.98078, 54.12653, "V2212"
12.01556, 54.17047, "V6797"
12.01668, 54.16972, "V6796"
14.3001, 53.36269, "V201796"
14.29601, 53.36537, "V201795"
14.29549, 53.36889, "V201797"
14.29482, 53.36043, "V201792"
14.28982, 53.36374, "V201791"
14.28826, 53.35943, "V201790"
14.28705, 53.36688, "V201784"
14.28667, 53.35584, "V201794"
14.28625, 53.35164, "V201793"
14.28345, 53.36265, "V201785"
14.28178, 53.35362, "V201787"
14.28176, 53.35851, "V201786"
14.27725, 53.35557, "V201788"
14.27533, 53.35984, "V201789"
14.17005, 53.45602, "V202232"
14.16755, 53.45983, "V202233"
14.16755, 53.46298, "V202234"
14.16501, 53.45656, "V202231"
14.38064, 53.32647, "V20333"
14.38029, 53.32349, "V20331"
14.37893, 53.31972, "V20327"
14.37429, 53.32671, "V20329"
14.37364, 53.3205, "V20324"
14.37347, 53.32925, "V29258"
14.37039, 53.32503, "V20325"
14.36842, 53.3187, "V20322"
14.36825, 53.32251, "V20323"
14.36631, 53.31754, "Zufahrt WP Nadrensee"
14.36523, 53.32783, "V20330"
14.36457, 53.32029, "V20326"
14.364, 53.32513, "V20332"
14.36216, 53.32243, "V20328"
14.34794, 52.64162, "V12778"
14.34654, 52.63948, "V12779"
14.23855, 53.27424, "UW WP Randowh he"
14.20598, 53.23863, "V77529"
14.19652, 53.23002, "V206916"
14.19548, 53.24407, "V206920"
14.19433, 53.23777, "V206918"
14.19402, 53.24087, "V206919"
14.1927, 53.23187, "V206917"
14.08423, 53.31588, "V208239"
14.07829, 53.31214, "V220434"
14.07385, 53.31399, "V220433"
14.06851, 53.31079, "V220435"
14.06848, 53.3108, "V220436"
14.04919, 53.25314, "V18414"
14.04853, 53.25858, "V16855"
14.04849, 53.2556, "V18413"
14.04231, 53.25327, "V16852"
14.04164, 53.25587, "V16853"
14.04069, 53.25927, "V16854"
14.03636, 53.25428, "V16849"
14.03554, 53.25894, "V18415"
14.06197, 52.98917, "V35427"
14.06187, 52.99152, "V200040"
14.0518, 52.99693, "V14728"
14.05423, 52.99454, "V14734"
14.05525, 52.99179, "V14735"
14.05778, 52.99, "V33320"
14.05945, 52.9935, "V33321"
14.04799, 52.99313, "V14733"
14.0375, 52.99222, "V33319"
14.04094, 52.99655, "V14730"
14.04208, 52.99179, "V14731"
14.04342, 52.99427, "V14732"
14.04747, 52.99585, "V14729"
14.20736, 52.70647, "V19624"
14.20202, 52.70643, "V19623"
14.20032, 52.69748, "V12682"
14.19603, 52.70226, "V11926"
14.19555, 52.69779, "V15407"
14.18759, 52.69442, "V12687"
14.19333, 52.70537, "V11925"
14.19211, 52.69569, "V12684"
14.19064, 52.6984, "V12683"
14.18985, 52.70263, "V11920"
14.18651, 52.70038, "V19610"
14.18648, 52.6973, "V12690"
14.04228, 52.79187, "ID:0110"
14.18306, 52.70284, "V11922"
14.18231, 52.69493, "V12685"
14.18105, 52.69723, "V12686"
14.18079, 52.69963, "V12681"
14.17999, 52.70506, "V11921"
14.17654, 52.70211, "V11923"
14.17597, 52.71025, "V12688"
14.17582, 52.69873, "V14723"
14.17458, 52.70552, "V11924"
14.17188, 52.71135, "V15408"
14.17153, 52.70236, "V19611"
14.17053, 52.70735, "V12689"
14.16709, 52.70952, "V11919"
14.16621, 52.7042, "UW Bliesdorf"
14.12479, 52.70774, "Vestas Lager Wriezen - 37 - OGE"
14.07307, 52.69151, "V202934"
14.07027, 52.69396, "V13964"
14.06334, 52.69515, "V13969"
14.06469, 52.68991, "V28810"
14.06585, 52.69221, "V13965"
14.06723, 52.69556, "V217351"
14.0685, 52.69774, "V13960"
14.06274, 52.69867, "V13961"
14.05905, 52.69074, "V23608"
14.05862, 52.69619, "V28812"
14.05768, 52.69396, "V24161"
14.05731, 52.7001, "V13962"
14.05434, 52.69707, "V13963"
14.04667, 52.69528, "V24162"
14.08211, 52.67856, "V2133"
14.08008, 52.68097, "V1624"
14.07887, 52.68496, "V204039"
14.07692, 52.68853, "V202935"
14.07783, 52.67868, "V223119"
14.07383, 52.68605, "V13967"
14.07422, 52.68064, "V217352"
14.07461, 52.64456, "S L dersdorf"
14.07601, 52.68303, "V13966"
14.06917, 52.68934, "V13968"
14.07037, 52.68668, "V28811"
14.07212, 52.68324, "V28813"
14.06791, 52.68326, "V23605"
14.06487, 52.68019, "V23609"
14.06388, 52.68536, "V23607"
14.06104, 52.6881, "V23606"
14.03444, 52.64194, "V29735"
14.69387, 51.94609, "UW Schenkend bern"
14.67307, 52.15074, "Vestas Lager Eisenh ttenstadt - 37 - OGE"
14.9569, 51.1595, "HANSA-FLEX-061"
14.77917, 51.14611, "V32995"
14.77395, 51.1462, "V33261"
14.76917, 51.14412, "V33260"
14.53627, 52.4552, "V9407"
14.76538, 51.14782, "V220432"
14.42961, 52.47564, "Zufahrt V209017"
14.42821, 52.4772, "Durchfahrt nicht m glich"
14.41848, 52.45882, "V9186"
14.41889, 52.45707, "V9184"
14.41607, 52.47353, "V201961"
14.4128, 52.48657, "V201960"
14.36383, 52.54011, "Zufahrt WP Seelow"
14.37539, 52.52539, "ID:0206"
14.36411, 52.54028, "V2207"
14.36309, 52.54221, "V16299"
14.3624, 52.54033, "Durchfahrt nicht m glich"
14.36169, 52.54041, "Durchfahrt nicht m glich"
14.36094, 52.54572, "V16300"
14.35984, 52.54006, "V16303"
14.3594, 52.54831, "V16301"
14.35428, 52.52081, "V2165"
14.35495, 52.54296, "V16304"
14.35321, 52.53871, "V16307"
14.3511, 52.5448, "V16305"
14.35305, 52.54794, "V16302"
14.34544, 52.5472, "V16306"
14.33938, 52.54652, "V18173"
14.41157, 52.48355, "V209017"
14.4091, 52.48618, "V201959"
14.40304, 52.48561, "V208980"
14.44289, 52.40493, "V24206"
14.44465, 52.40058, "V24208"
14.44659, 52.39701, "V24207"
14.35169, 52.47741, "ID:0684"
14.44241, 52.40885, "V34497"
14.4405, 52.41284, "V34499"
14.44039, 52.39787, "V24209"
14.43638, 52.40226, "V24210"
14.43632, 52.40997, "V34498"
14.43889, 52.30031, "V24997"
14.43756, 52.29333, "V25965"
14.4352, 52.30261, "V24996"
14.41736, 52.25397, "Vestas Lager M llrose"
14.38046, 52.35796, "V211586"
14.37892, 52.36103, "V211584"
14.37774, 52.35529, "V47858"
14.37698, 52.3635, "V30938"
14.37619, 52.35147, "V212510"
14.37546, 52.35922, "V211585"
14.35314, 52.3701, "V204875"
14.3735, 52.36126, "V212508"
14.37182, 52.36377, "V30936"
14.37103, 52.35913, "V212503"
14.36801, 52.3614, "V212502"
